CHEMBLID,smiles,ido_ic50,tdo_ic50
CHEMBL5194494,N#Cc1ccc(-c2nccc3c2[nH]c2ccccc23)cc1,4.301029995663981,4.921543181946707
CHEMBL5195880,c1ccc2c(-c3ccc4nsnc4c3)c[nH]c2c1,4.0,6.889410289700751
CHEMBL5196298,COc1cc(CNc2cc(Br)cc3[nH]ncc23)c([N+](=O)[O-])cc1OC,4.734003629504921,5.982966660701219
CHEMBL5196865,FC(F)(F)c1cc(NC[C@H]2CCCCN2)c2cn[nH]c2c1,4.619607839942972,6.337242168318426
CHEMBL5197921,CC(C)n1ncc2c(NCc3ccccc3[N+](=O)[O-])cc(C(F)(F)F)cc21,4.0,4.0
CHEMBL5197972,O=[N+](O)c1c(Cl)cccc1CNc1cc(C(F)(F)F)cc2[nH]ncc12,4.221848749616356,6.769551078621726
CHEMBL5198045,CC(=O)Oc1c(OC(C)=O)c2c(C)coc2c2ccc3c(c12)CCCC3(C)C,5.0,5.0
CHEMBL5198425,Nc1cccc(CNc2cc(C(F)(F)F)cc3[nH]ncc23)c1,4.0,5.600326278518962
CHEMBL5199052,Cc1coc2c1C(=O)C(=O)c1c-2ccc2c1CCC(=O)C2(C)C,5.0,5.0
CHEMBL5199432,Cc1coc2c1C(=O)C(=O)c1c-2ccc2c1C(=O)C(O)=CC2(C)C,5.0,5.0
CHEMBL5199588,FC(F)(F)c1cc(NCC2CNC2)c2cn[nH]c2c1,4.0,4.0
CHEMBL5199816,N#Cc1cc(NCc2ccccc2[N+](=O)[O-])c2cn[nH]c2c1,4.0,4.0
CHEMBL5200658,Cc1coc2c1C(=O)C(=O)c1c-2ccc2c1CC[C@H](OS(C)(=O)=O)C2(C)C,5.292429823902063,5.0
CHEMBL5200688,O=[N+]([O-])c1cccc(CNc2cc(Br)cc3[nH]ncc23)c1,5.0996328713435295,5.795880017344075
CHEMBL5200740,C[C@@H](C=O)C1=C(O)C(=O)c2c(ccc3c2CCCC3(C)C)C1=O,5.0,5.0
CHEMBL5201313,c1ccc2c(-c3cnc4nsnc4c3)c[nH]c2c1,4.0,5.327902142064283
CHEMBL5203175,O[C@H](c1cc(Cl)cc2cncn12)C1CCCCC1,7.5376020021010435,7.5376020021010435
CHEMBL5204091,CC(=O)OCc1coc2c1C(=O)C(=O)c1c-2ccc2c1C=CC(=O)C2(C)C,6.568636235841013,6.795880017344075
CHEMBL5204255,O=C1NC(=O)c2c(NCc3ccccc3[N+](=O)[O-])cccc21,4.0,4.0
CHEMBL5204788,Oc1ccc(CNc2cc(C(F)(F)F)cc3[nH]ncc23)cc1,4.43486084803021,5.5934598195660445
CHEMBL5204912,FC(F)(F)c1cc(NC[C@H]2CCCN2)c2cn[nH]c2c1,5.018634490921456,5.215382707367125
CHEMBL5205565,CC1(C)C(=O)C=Cc2c1ccc1c2C(=O)C(=O)c2c(C=O)coc2-1,5.0,5.0
CHEMBL5205978,O=[N+]([O-])c1cc(Cl)ccc1CNc1cc(C(F)(F)F)cc2[nH]ncc12,4.7447274948966935,5.769551078621726
CHEMBL5206812,O=[N+]([O-])c1ccccc1CNc1cc(Br)cc2[nH]ncc12,5.094743951251549,4.409492537991417
CHEMBL5206950,CC(=O)OCc1coc2c1C(=O)C(=O)c1c-2ccc2c1CCC(=O)C2(C)C,5.761953896871205,6.173925197299173
CHEMBL5207789,Cc1ccc(CNc2cc(C(F)(F)F)cc3[nH]ncc23)c([N+](=O)O)c1,4.0,7.221848749616356
CHEMBL5207925,O=C(O)CNc1cccc(CNc2cc(C(F)(F)F)cc3[nH]ncc23)c1,4.0,4.0
CHEMBL5208412,FC(F)(F)c1cc(NCc2cccc(Br)c2)c2cn[nH]c2c1,4.0,4.719194071606333
CHEMBL5218511,ON=C1CCC(CNc2cc(Br)cc3[nH]ncc23)CC1,5.79317412396815,6.346787486224656
CHEMBL5218526,O[C@@H]1CCCC[C@H]1CNc1c(Br)cc(Br)c2[nH]ncc12,3.5228787452803374,3.5228787452803374
CHEMBL5218529,OC(CNc1cc(Br)cc2[nH]ncc12)C1CCCCC1,3.5228787452803374,3.5228787452803374
CHEMBL5218595,O[C@@H]1CCCC[C@H]1CNc1cc(Cl)cc2[nH]ncc12,5.728158393463501,6.886056647693163
CHEMBL5218603,O=C(O)c1cc(NC[C@@H]2CCCC[C@H]2O)c2cn[nH]c2c1,4.519705539996993,4.568314655313988
CHEMBL5218640,OCC(Nc1cc(Br)cc2[nH]ncc12)C1CCCCC1,3.5228787452803374,3.5228787452803374
CHEMBL5218714,Brc1cc(NCC2CCCCC2)c2cn[nH]c2c1,5.962573502059376,6.0655015487564325
CHEMBL5218741,Brc1cc(NCC2CCCCC23OCCO3)c2cn[nH]c2c1,4.4939010400715595,5.690369832574101
CHEMBL5218747,O/N=C(\CNc1cc(Br)cc2[nH]ncc12)c1ccc(O)cc1,4.24275584897803,4.890759031411797
CHEMBL5218765,Cl[C@@H]1CCCC[C@@H]1CNc1cc(Br)cc2[nH]ncc12,4.255707016877324,4.173925197299173
CHEMBL5218772,Cc1ccc(C(=O)CC(=O)c2ccccc2OC(C)C)c(O)c1,4.966576244513051,4.966576244513051
CHEMBL5218825,Brc1cc(NCC2CNC2)c2cn[nH]c2c1,3.9480760839538935,4.348043930466925
CHEMBL5218853,O[C@@H](c1cn2cncc2cc1Cl)C1CCCCC1,8.017728766960431,7.5376020021010435
CHEMBL5218896,O[C@@H]1CCCC[C@H]1NCc1cc(Br)cc2[nH]ncc12,3.5228787452803374,3.5228787452803374
CHEMBL5218978,Cl[C@H]1CCCC[C@H]1CNc1cc(Br)cc2[nH]ncc12,6.5376020021010435,6.657577319177793
CHEMBL5219108,O=C(N[C@@H]1CCCC[C@H]1O)c1cc(Br)cc2[nH]ncc12,3.5228787452803374,4.233512793760306
CHEMBL5219140,O[C@@H]1CCCC[C@H]1CNc1cc(Cl)cc2cn[nH]c12,3.7488486568246455,4.074739490480565
CHEMBL5219170,O[C@@H]1CCCC[C@H]1CNc1cc(C(F)(F)F)cc2[nH]ncc12,5.436518914605589,6.3979400086720375
CHEMBL5219266,O[C@@H]1CCCC[C@H]1CNc1cc(Br)cc2cn[nH]c12,4.180192935409244,4.4071573168689
CHEMBL5219298,Brc1cc(NCc2ccccn2)c2cn[nH]c2c1,4.2877713303804645,5.507239610973162
CHEMBL5219328,Brc1cc(NC[C@@H]2CCCCN2)c2cn[nH]c2c1,4.861697301833718,5.217527375833714
CHEMBL5219380,CC1(C)CN(c2cc(Br)cc3[nH]ncc23)CCN1S(C)(=O)=O,6.585026652029182,6.346787486224656
CHEMBL5219595,N[C@@H]1CCCC[C@H]1CNc1cc(Br)cc2[nH]ncc12,6.154901959985743,6.443697499232712
CHEMBL5219631,COC(=O)c1cc(NC[C@@H]2CCCC[C@H]2O)c2cn[nH]c2c1,3.5228787452803374,4.899974269892137
CHEMBL5219702,OCC(Nc1cc(Br)cc2[nH]ncc12)c1ccccc1,4.367846516489367,6.481486060122113
CHEMBL5219717,O=C(CNc1cc(Br)cc2[nH]ncc12)c1ccc(O)cc1,3.8629625452104874,3.8306195046880505
CHEMBL5219723,N[C@H]1CCCC[C@H]1CNc1cc(Br)cc2[nH]ncc12,5.847711655616943,6.040958607678906
CHEMBL5219838,Nc1cc(Br)cc2[nH]ncc12,5.071092309756048,5.856985199745905
CHEMBL5219853,Cn1cc(-c2ccc(NC(N)=O)cc2)c2ccc(F)cc21,7.309803919971486,7.107905397309519
CHEMBL5219865,O[C@@H]1CCCC[C@H]1CNc1cc(Br)cc2[nH]ncc12,6.1938200260161125,7.3979400086720375
CHEMBL5220064,COc1ccccc1C(=O)CC(=O)c1ccc(C)cc1O,4.686132779630847,4.686132779630847
CHEMBL5220107,CC1=C(CC(=O)c2sccc2Br)C(=O)c2ccccc2C1=O,8.465973893943865,8.465973893943865
CHEMBL5220129,Cc1cc(NC[C@@H]2CCCC[C@H]2O)c2cn[nH]c2c1,5.498940737782249,6.3872161432802645
CHEMBL5220341,Nc1cc(NC[C@@H]2CCCC[C@H]2O)c2cn[nH]c2c1,3.5228787452803374,3.5228787452803374
CHEMBL5220376,CC(C)(C)OC(=O)N1CCC(CNc2cc(Br)cc3[nH]ncc23)C1,5.044793462458058,5.866461091629782
CHEMBL5220396,O[C@H]1CCCC[C@@H]1CNc1cc(Br)cc2[nH]ncc12,5.54515513999149,7.045757490560675
CHEMBL5220402,OCC(Nc1cc(Br)cc2[nH]ncc12)c1cccc(Cl)c1,4.736837535037783,5.690369832574101
CHEMBL5220436,CC(=O)O[C@@H]1CCCC[C@H]1CNc1cc(Br)cc2[nH]ncc12,5.2380721615794705,6.721246399047171
CHEMBL5220441,Brc1cc(NCC2CCNC2)c2cn[nH]c2c1,3.979224511806442,4.981299501333757
CHEMBL5220477,Brc1cc(NC[C@@H]2CCCN2)c2cn[nH]c2c1,5.324221658325915,5.379863945026242
CHEMBL5220520,Brc1cc(NC[C@H]2CCCCN2)c2cn[nH]c2c1,4.760450279159527,5.7447274948966935
CHEMBL5220677,OC1CCCCC1CNc1cc(Br)cc2[nH]ncc12,5.3851027839668655,6.920818753952375
CHEMBL5220800,O[C@H]1CCCC[C@@H]1NCc1cc(Br)cc2[nH]ncc12,3.6907958203295923,3.5228787452803374
CHEMBL5220840,Cn1ncc2c(NC[C@@H]3CCCC[C@H]3O)cc(Br)cc21,4.420102130396896,4.478338984887927
CHEMBL5220937,OC(CNc1cc(Br)cc2[nH]ncc12)c1cccc(Cl)c1,4.8830603534492445,5.471083299722345
CHEMBL5221020,O[C@@H]1CCCC[C@H]1CNc1c(Br)ccc2[nH]ncc12,5.910094888560602,4.949233688766958
CHEMBL5221102,Brc1cc(NC[C@H]2CCCN2)c2cn[nH]c2c1,4.248336053739013,5.127843727251707
CHEMBL578036,CC1(C)CCCc2c1ccc1c2C(=O)C(=O)c2c(CO)coc2-1,5.0,6.346787486224656
CHEMBL584991,Nc1nonc1/C(=N/O)Nc1ccc(F)c(Cl)c1,7.301029995663981,5.0
CHEMBL72165,O=C1c2cc(Br)ccc2-n2c1nc1ccccc1c2=O,7.268411234813262,7.275724130399211
1a,O=S(C(N1)=CC2=C1C=CC=C2)CC3=CC=C(C(F)(F)F)C=C3,5.0,5.0
1b,O=S(C1=CC2=CC=CC=C2O1)CC3=CC=C(C(F)(F)F)C=C3,5.0,5.0
1c,O=S(C1=NC2=CC=CC=C2N1)CC3=CC=C(C(F)(F)F)C=C3,5.0,5.0
1d,O=S(C1=NC2=CC=CC=C2O1)CC3=CC=C(C(F)(F)F)C=C3,5.552841968657781,5.0
1e,O=S(C1=NC2=CC=C(Cl)C=C2O1)CC3=CC=CC=C3C(F)(F)F,5.040958607678906,5.075720713938118
1f,O=S(C1=NC2=CC=C(Cl)C=C2O1)CC3=CC=CC(C(F)(F)F)=C3,5.075720713938118,5.0
1g,O=S(C1=NC2=CC=C(Cl)C=C2O1)CC3=CC=C(C(F)(F)F)C=C3,6.00436480540245,5.0
1h,O=C(OC)C1=CC=C(CS(C2=NC3=CC=C(Cl)C=C3O2)=O)C=C1,5.0,5.0
1i,O=C(OC)C1=CC=CC(CS(C2=NC3=CC=C(Cl)C=C3O2)=O)=C1,5.0,5.0
1j,O=C(OC)C1=CC=CC=C1CS(C2=NC3=CC=C(Cl)C=C3O2)=O,5.0,5.0
1k,O=S(C1=NC2=CC=C(Cl)C=C2S1)CC3=CC=C(C(F)(F)F)C=C3,5.0,5.0
1l,O=C(OC)C1=CC=CC=C1CS(C2=NC3=CC=C(Cl)C=C3S2)=O,5.0,5.0
1m,O=C(OC)C1=CC=CC(CS(C2=NC3=CC=C(Cl)C=C3S2)=O)=C1,5.0,5.0
1n,O=C(OC)C1=CC=C(CS(C2=NC3=CC=C(Cl)C=C3S2)=O)C=C1,5.0,5.0
5a,O=S(C1=NC2=CC=C(Cl)C=C2O1)CC3=CC=C(F)C=C3,5.236572006437063,5.0
5b,O=S(C1=NC2=CC=C(Cl)C=C2O1)CC3=CC=C(Cl)C=C3,6.086186147616283,5.0
5c,ClC1=CC=C2N=C(S(CC3=CC=C(Br)C=C3)=O)OC2=C1,6.468521082957745,5.0
5d,ClC1=CC=C2N=C(S(CC3=CC=C(Br)C=C3F)=O)OC2=C1,6.136677139879544,5.0
5e,ClC1=CC=C2N=C(S(CC3=CC=C(Br)C(F)=C3)=O)OC2=C1,6.468521082957745,5.0
5f,O=S(C1=NC2=CC=C(Cl)C=C2O1)CC3=CC=C([N+]([O-])=O)C=C3,5.638272163982407,5.0
5g,N#CC1=CC=C(CS(C2=NC3=CC=C(Cl)C=C3O2)=O)C=C1,5.4089353929735005,5.0
5h,N#CC1=CC=CC(CS(C2=NC3=CC=C(Cl)C=C3O2)=O)=C1,5.267606240177032,5.0
5i,O=C(O)C1=CC=C(CS(C2=NC3=CC=C(Cl)C=C3O2)=O)C=C1,5.221848749616356,5.0
5j,ClC1=CC=C2N=C(S(CC3=CC=C(OCO4)C4=C3)=O)OC2=C1,5.0,5.0
5k,ClC1=CC=C2N=C(S(CC3=CC(C4=CC=CC=C4)=CC=C3)=O)OC2=C1,5.0,5.0
5l,ClC1=CC=C2N=C(S(CC3=CC=C(C4=CC=CC=C4)C=C3)=O)OC2=C1,5.0,5.0
5m,O=S(C1=NC2=CC=C(Cl)C=C2O1)CC3=C4C=CC=CC4=CC=C3,5.0,5.0
6a,FC1=C(OC(S(CC2=CC=C(Cl)C=C2)=O)=N3)C3=CC=C1,6.376750709602099,5.1487416512809245
6b,O=S(C1=NC2=CC=CC(Cl)=C2O1)CC3=CC=C(Cl)C=C3,6.6777807052660805,5.769551078621726
6c,O=S(C1=NC2=CC=CC(Br)=C2O1)CC3=CC=C(Cl)C=C3,6.958607314841775,5.0
6d,CC1=C(OC(S(CC2=CC=C(Cl)C=C2)=O)=N3)C3=CC=C1,5.455931955649724,5.0
6e,O=C(C1=C(OC(S(CC2=CC=C(Cl)C=C2)=O)=N3)C3=CC=C1)O,5.769551078621726,5.0
6f,O=C(C1=C(OC(S(CC2=CC=C(C(F)(F)F)C=C2)=O)=N3)C3=CC=C1)O,5.229147988357856,5.0
6g,OC1=C(OC(S(CC2=CC=C(C(F)(F)F)C=C2)=O)=N3)C3=CC=C1,5.3979400086720375,5.0
6h,O=S(C1=NC2=CC=CC(C3=CC=CC=C3)=C2O1)CC4=CC=C(C(F)(F)F)C=C4,5.920818753952375,5.0
7a,O=S(C1=NC2=CC=C(F)C=C2O1)CC3=CC=C(C(F)(F)F)C=C3,5.3872161432802645,5.0
7b,O=S(C1=NC2=CC=C(Br)C=C2O1)CC3=CC=C(C(F)(F)F)C=C3,5.886056647693163,5.0
7c,O=S(C1=NC2=CC=C(C3=CC=CC=C3)C=C2O1)CC4=CC=C(C(F)(F)F)C=C4,5.0,5.0
7d,O=S(C1=NC2=CC=C(C3=CC=C(F)C=C3)C=C2O1)CC4=CC=C(C(F)(F)F)C=C4,5.0,5.0
7e,O=S(C1=NC2=CC=C(C3=CC=CC(F)=C3)C=C2O1)CC4=CC=C(C(F)(F)F)C=C4,5.0,5.0
7f,O=S(C1=NC2=CC=C(C3=CC=CC=C3F)C=C2O1)CC4=CC=C(C(F)(F)F)C=C4,6.455931955649724,5.0
7g,O=S(C1=NC2=CC=C(C3=CC=C(C)C=C3)C=C2O1)CC4=CC=C(C(F)(F)F)C=C4,5.0,5.0
7h,O=S(C1=NC2=CC=C(C3=CC=CC(C)=C3)C=C2O1)CC4=CC=C(C(F)(F)F)C=C4,5.0,5.0
7i,O=S(C1=NC2=CC=C(C3=CC=CC=C3C)C=C2O1)CC4=CC=C(C(F)(F)F)C=C4,6.301029995663981,5.0
7j,FC(C1=CC=C(C2=CC=C3N=C(S(CC4=CC=C(C(F)(F)F)C=C4)=O)OC3=C2)C=C1)(F)F,5.0,5.0
7k,FC(C1=CC(C2=CC=C3N=C(S(CC4=CC=C(C(F)(F)F)C=C4)=O)OC3=C2)=CC=C1)(F)F,6.585026652029182,5.0
7l,FC(C1=CC=CC=C1C2=CC=C3N=C(S(CC4=CC=C(C(F)(F)F)C=C4)=O)OC3=C2)(F)F,6.443697499232713,5.0
8a,O=S(C1=NC2=CC(F)=CC=C2O1)CC3=CC=C(C(F)(F)F)C=C3,6.214670164989233,5.0
8b,O=S(C1=NC2=CC(Cl)=CC=C2O1)CC3=CC=C(C(F)(F)F)C=C3,6.585026652029182,5.0
8c,O=S(C1=NC2=CC(Br)=CC=C2O1)CC3=CC=C(C(F)(F)F)C=C3,6.795880017344075,5.0
8d,O=S(C1=NC2=CC([N+]([O-])=O)=CC=C2O1)CC3=CC=C(C(F)(F)F)C=C3,7.040958607678906,6.6020599913279625
8e,O=S(C1=NC2=CC(C#N)=CC=C2O1)CC3=CC=C(C(F)(F)F)C=C3,6.455931955649724,5.0
8f,O=S(C1=NC2=CC(OC)=CC=C2O1)CC3=CC=C(C(F)(F)F)C=C3,5.769551078621726,5.0
8g,O=S(C1=NC2=CC(C3=CC=C(C)C=C3)=CC=C2O1)CC4=CC=C(C(F)(F)F)C=C4,5.0,5.0
8h,O=S(C1=NC2=CC(C3=CC(C)=CC=C3)=CC=C2O1)CC4=CC=C(C(F)(F)F)C=C4,5.337242168318426,5.0
8i,O=S(C1=NC2=CC(C3=C(C)C=CC=C3)=CC=C2O1)CC4=CC=C(C(F)(F)F)C=C4,5.318758762624412,5.0
8j,O=S(C1=NC2=CC(C(O)=O)=CC=C2O1)CC3=CC=C(C(F)(F)F)C=C3,6.3979400086720375,5.0
9a,FC1=C2N=C(S(CC3=CC=C(Cl)C=C3)=O)OC2=CC=C1,6.346787486224656,5.055517327849831
9b,O=S(C1=NC2=C(Cl)C=CC=C2O1)CC3=CC=C(Cl)C=C3,6.443697499232713,5.086186147616283
9c,O=S(C1=NC2=C(Br)C=CC=C2O1)CC3=CC=C(Cl)C=C3,6.698970004336019,5.0
9d,CC1=C2N=C(S(CC3=CC=C(Cl)C=C3)=O)OC2=CC=C1,5.318758762624412,5.0
9e,O=S(C1=NC2=C(C3=CC=CC=C3)C=CC=C2O1)CC4=CC=C(Cl)C=C4,6.214670164989233,5.0
9f,OC1=C2N=C(S(CC3=CC=C(Cl)C=C3)=O)OC2=CC=C1,5.0,5.0
10a,O=S(C1=NC2=CC(OC)=C(OC)C=C2O1)CC3=CC=C(C(F)(F)F)C=C3,5.0,5.0
10b,O=S(C1=NC2=CC(Cl)=C(Cl)C=C2O1)CC3=CC=C(Cl)C=C3,6.769551078621726,5.494850021680094
10c,O=S(C1=NC2=CC(F)=C(Br)C=C2O1)CC3=CC=C(C(F)(F)F)C=C3,6.568636235841013,5.251811972993799
10d,O=S(C1=NC2=CC(Br)=C(Br)C=C2O1)CC3=CC=C(Cl)C=C3,6.113509274827519,5.0
10e,FC1=C(OC(S(CC2=CC=C(Cl)C=C2)=O)=N3)C3=C(F)C=C1,6.4089353929735005,5.0
10f,FC1=C(OC(S(CC2=CC=C(Cl)C=C2)=O)=N3)C3=CC=C1F,6.327902142064283,5.221848749616356
10g,FC1=C(F)C=C2N=C(S(CC3=CC=C(Cl)C=C3)=O)OC2=C1,5.958607314841775,5.0
10h,FC1=CC=C(OC(S(CC2=CC=C(Cl)C=C2)=O)=N3)C3=C1F,6.251811972993799,5.161150909262744
10i,FC1=C(F)C(F)=C2N=C(S(CC3=CC=C(Cl)C=C3)=O)OC2=C1,6.795880017344075,5.376750709602099
10j,FC1=C(C2=CC=CC=C2F)C=C(OC(S(CC3=CC=C(Cl)C=C3)=O)=N4)C4=C1F,6.431798275933005,5.040958607678906
10k,FC1=CC=CC=C1C2=C(F)C=C3N=C(S(CC4=CC=C(Cl)C=C4)=O)OC3=C2,7.086186147616283,5.327902142064283
10l,FC1=CC=CC=C1C2=CC=C3N=C(S(CC4=CC=C(Cl)C=C4)=O)OC3=C2F,7.050609993355088,5.42021640338319
3a,COC1=C(OC)C=CC2=C1C=NC(C3=CC=CC=C3)=C2,5.1073489661227,6.468521082957745
3b,COC1=C(OC)C=CC2=C1C=NC(C3=CC=C(Br)C=C3)=C2,4.104522203724286,4.46495918674884
3c,COC1=C(OC)C=CC2=C1C=NC(C3=CC=C(F)C=C3)=C2,4.370386554621817,5.041914151478915
3d,CC1=CC=C(C2=CC3=C(C=N2)C(OC)=C(OC)C=C3)C=C1,4.0,4.0
3e,COC1=C(OC)C=CC2=C1C=NC(C3=CC=C(C(C)(C)C)C=C3)=C2,4.0,4.636012170251509
3f,COC1=CC=C(C2=CC3=C(C=N2)C(OC)=C(OC)C=C3)C=C1,4.95311480916229,5.565431095965801
3g,COC1=C(OC)C=CC2=C1C=NC(C34C[C@H]5C[C@@](C4)([H])C[C@H](C5)C3)=C2,4.749092300299144,5.578396073130169
3h,COC1=C(OC)C=CC2=C1C=NC(C3=CC=C4N=CSC4=C3)=C2,4.0,4.0
3i,COC1=C(OC)C=CC2=C1C=NC(C3=CC4=CC=CC=C4O3)=C2,4.0,4.0
3j,COC1=C(OC)C=CC2=C1C=NC(C3=CC=CN=C3)=C2,4.0,4.0
3k,COC1=C(OC)C=CC2=C1C=NC(C3=CC=CS3)=C2,4.949233688766958,5.537602002101044
19a,OC1=C(OC)C=CC2=C1C=NC(C3=CC=CC=C3)=C2,6.050609993355088,6.619788758288394
19b,OC1=C(OC)C=CC2=C1C=NC(C3=CC(OCO4)=C4C=C3)=C2,5.292429823902063,6.552841968657781
19c,OC1=C(OC)C=CC2=C1C=NC(C3=CC=C(C)C=C3)=C2,4.0,4.0
19d,OC1=C(OC)C=CC2=C1C=NC(C3=CC=C(OC)C=C3)=C2,6.1487416512809245,6.346787486224656
19e,OC1=C(OC)C=CC2=C1C=NC(C3=CC=C(F)C=C3)=C2,4.0,4.292770580672706
19f,OC1=C(OC)C=CC2=C1C=NC(C3=CC=C(C(F)(F)F)C=C3)=C2,4.81559251458768,5.137868620686963
19g,OC1=C(OC)C=CC2=C1C=NC(C3=CC=CS3)=C2,4.677987561417599,5.991399828238082
28a,OC1=C(OC)C=CC2=NC(C3=CC=CC=C3)=NC=C12,4.0,4.0
28b,OC1=C(OC)C=CC2=NC(C3=CC=C(OC)C=C3)=NC=C12,4.0,4.0
31a,OC1=C2C=CC(C3=CC=CC=C3)=NC2=CC=C1OC,4.0,5.251811972993799
31b,OC1=C2C=CC(C3=CC=C(OC)C=C3)=NC2=CC=C1OC,4.0,4.0
35,O=C(NC1=CC=CC=C1)C2=CC=C(C3=CC4=C(C=N3)C(O)=C(OC)C=C4)C=C2,4.995678626217358,6.6020599913279625
40a,O=C(NC1=CC=C(C2=CC3=C(C=N2)C(O)=C(OC)C=C3)C=C1)C4=CC=CC=C4,5.351639989019068,6.721246399047171
40b,O=C(NC1=CC=C(C2=CC3=C(C=N2)C(O)=C(OC)C=C3)C=C1)C4=CC=C(F)C=C4,4.0,4.0
40c,O=C(NC1=CC=C(C2=CC3=C(C=N2)C(O)=C(OC)C=C3)C=C1)C4=CC=C(C(F)(F)F)C=C4,4.0,5.488116639021126
40d,O=C(NC1=CC=C(C2=CC3=C(C=N2)C(O)=C(OC)C=C3)C=C1)C4=CC=C(C)C=C4,4.0,4.343901797987169
40e,O=C(NC1=CC=C(C2=CC3=C(C=N2)C(O)=C(OC)C=C3)C=C1)C4=CC=CC(OC)=C4,4.846795099915716,5.38933983691012
40f,CC(NC1=CC=C(C2=CC3=C(C=N2)C(O)=C(OC)C=C3)C=C1)=O,5.675717544702307,6.455931955649724
40g,CC(C)(C)C(NC1=CC=C(C2=CC3=C(C=N2)C(O)=C(OC)C=C3)C=C1)=O,5.55129368009492,5.920818753952375
40h,O=C(NC1=CC=C(C2=CC3=C(C=N2)C(O)=C(OC)C=C3)C=C1)C(F)(F)F,5.212539525481585,5.935542010773082
43a,CS(=O)(NC1=CC=C(C2=CC3=C(C=N2)C(O)=C(OC)C=C3)C=C1)=O,5.906578314837765,6.698970004336019
43b,O=S(C(F)(F)F)(NC1=CC=C(C2=CC3=C(C=N2)C(O)=C(OC)C=C3)C=C1)=O,6.508638306165727,7.096910013008056
43c,O=S(C1CC1)(NC2=CC=C(C3=CC4=C(C=N3)C(O)=C(OC)C=C4)C=C2)=O,5.342944147142896,5.473660722610156
43d,O=S(N1CCCCC1)(NC2=CC=C(C3=CC4=C(C=N3)C(O)=C(OC)C=C4)C=C2)=O,4.813326132500255,5.098541678603888
46,O=C(NC1=CC=CC=C1)NC2=CC=C(C3=CC4=C(C=N3)C(O)=C(OC)C=C4)C=C2,4.296794629304514,4.8449677712090296
